time,value
2025-09-12T09:07:09.723570899Z,-0.9679107666015625
2025-09-12T09:07:10.731373697Z,-0.9722747802734375
2025-09-12T09:07:11.732587885Z,-0.9676666259765625
2025-09-12T09:07:12.733190762Z,-0.9723358154296875
2025-09-12T09:07:13.727332185Z,-0.9685516357421875
2025-09-12T09:07:14.732431816Z,-0.9723968505859375
2025-09-12T09:07:15.735131447Z,-0.96966552734375
2025-09-12T09:07:16.73836318Z,-0.96868896484375
2025-09-12T09:07:17.738307315Z,-0.9681854248046875
2025-09-12T09:07:18.738426719Z,-0.9692230224609375
2025-09-12T09:07:19.740351105Z,-0.9688873291015625
2025-09-12T09:07:20.738744081Z,-0.967315673828125
2025-09-12T09:07:21.741247879Z,-0.96722412109375
2025-09-12T09:07:22.739767616Z,-0.97003173828125
2025-09-12T09:07:23.743268682Z,-0.9702911376953125
2025-09-12T09:07:24.740180209Z,-0.9687957763671875
2025-09-12T09:07:25.966442832Z,-0.969268798828125
2025-09-12T09:07:26.74662534Z,-0.9670867919921875
2025-09-12T09:07:27.74448465Z,-0.9680633544921875
2025-09-12T09:07:28.746411052Z,-0.97088623046875
2025-09-12T09:07:29.747324179Z,-0.9678497314453125
2025-09-12T09:07:30.747434228Z,-0.967864990234375
2025-09-12T09:07:31.749175058Z,-0.969451904296875
2025-09-12T09:07:32.749431457Z,-0.974365234375
2025-09-12T09:07:33.748464294Z,-0.97271728515625
2025-09-12T09:07:34.748364566Z,-0.970855712890625
2025-09-12T09:07:35.750251358Z,-0.96990966796875
2025-09-12T09:07:36.750152007Z,-0.96307373046875
2025-09-12T09:07:37.754273589Z,-0.972015380859375
2025-09-12T09:07:38.753306241Z,-0.969818115234375
2025-09-12T09:07:39.756028212Z,-0.9696502685546875
2025-09-12T09:07:40.756236653Z,-0.9665985107421875
2025-09-12T09:07:41.757298413Z,-0.96954345703125
2025-09-12T09:07:42.756904901Z,-0.9737396240234375
2025-09-12T09:07:43.755610522Z,-0.969024658203125
2025-09-12T09:07:44.760270757Z,-0.971466064453125
2025-09-12T09:07:45.761126378Z,-0.9688873291015625
2025-09-12T09:07:46.76051419Z,-0.9691619873046875
2025-09-12T09:07:47.763458673Z,-0.967620849609375
2025-09-12T09:07:48.763351189Z,-0.9687347412109375
2025-09-12T09:07:49.762591802Z,-0.9695281982421875
2025-09-12T09:07:50.764563885Z,-0.9680938720703125
2025-09-12T09:07:51.765260371Z,-0.96441650390625
